,timestamp,Annual Hash Growth,Block Height,Block Interval,Block Size,Blockchain Size,Daily Blocks,Chain Value Density,Daily Transactions,Difficulty,Fee Percentage,Two-Week Hash Growth,Hash Rate,Market Capitalization,Metcalfe's Law - TX,Metcalfe's Law - UTXO,Miner Revenue Value,Miner Revenue,Money Supply,Output Value,Output Volume,Bitcoin Price,Quarterly Hash Growth,Total Transactions,Transaction Amount,Transaction Fees,Transaction Size,Transaction Value,Transactions per Block,Avg. UTXO Amount,UTXO Growth,UTXO Set Size,Avg. UTXO Value,Velocity - Daily,Velocity - Quarterly,Velocity of Money
638,1334707200000,1446.36,175799,806,29361,1198277935.0,107,37920.64,7189,1577913.0,0.000260926,-10.9728,10.5710227,43334453.5,1.78,0.53,26392.42,5353.432334,8789950.0,6485108.19,1315437.7659999998,4.93,13.0231,2838013,199.7528406,3.43233416,482,984.78,67,5.8627,2834,1499310,28.9,0.149653,6.0597900000000005,38.1827
639,1334793600000,1441.62,175949,576,27019,1202330712.0,150,37671.62,8521,1577913.0,0.000375884,-8.97515,10.56541405,43195479.5,1.47,0.53,36853.94,7505.894214,8797450.0,7699307.09,1568086.983,4.91,11.2724,2846534,191.8541286,5.89421381,518,942.0,57,5.8579,2507,1501817,28.76,0.178244,6.18088,38.1806
640,1334880000000,1402.15,176084,642,29593,1206325762.0,135,37958.31,7911,1577913.0,0.000599858,-9.60868,10.38017202,43668832.0,1.61,0.53,33513.79,6756.8127920000015,8804200.0,5633204.3,1135726.674,4.96,11.9393,2854445,140.9147634,6.81279204,545,698.94,59,5.8607,438,1502255,29.07,0.128999,6.26541,38.2658
641,1334966400000,1419.06,176214,645,32759,1210584401.0,130,38921.13,8526,1577913.0,0.000606209,-11.0012,10.20820799,44934570.0,1.52,0.55,33181.39,6506.1545369999985,8810700.0,5177741.03,1015243.339,5.1,10.6146,2862971,115.935349,6.1545368,596,591.27,66,5.8633,444,1502699,29.9,0.115229,6.33119,38.052
642,1335052800000,1462.48,176371,541,23255,1214235464.0,157,39143.29,7796,1577913.0,0.000875837,-5.79354,10.5443729,45327347.0,1.69,0.55,40379.53,7855.9388450000015,8818550.0,3485282.87,678070.5966,5.14,13.6012,2870767,83.84602369,5.93884531,526,430.97,50,5.8622,1596,1504295,30.13,0.0768921,6.3617599999999985,37.5525
643,1335139200000,1432.45,176525,561,28089,1218561116.0,154,40025.75,8249,1577913.0,0.000248488,-0.8482040000000001,10.89174332,46514337.5,1.63,0.57,40616.8,7707.173452,8826250.0,15213612.76,2886833.54,5.27,15.9018,2879016,318.94069069999995,7.17345209,575,1680.82,54,5.8699,-646,1503649,30.93,0.327074,6.64981,37.7977
644,1335225600000,1431.04,176679,561,22538,1222031972.0,154,39871.08,7334,1577913.0,0.000378934,5.21813,11.05982578,46466577.0,1.86,0.57,40527.75,7704.895294,8833950.0,6795156.73,1291854.8909999998,5.26,17.3362,2886350,160.0570695,4.89529447,555,841.9,48,5.8697,1372,1505021,30.87,0.146238,6.758780000000002,37.8931
645,1335312000000,1480.08,176819,601,20799,1224943787.0,140,39202.38,6220,1577913.0,0.000571592,7.7884699999999984,11.42960719,45796121.0,2.2,0.56,36285.08,7004.841423000002,8840950.0,4387467.76,847001.4988,5.18,20.9466,2892570,208.5547855,4.84142314,536,1080.31,44,5.8663,2046,1507067,30.39,0.0958049,6.81727,37.9394
646,1335398400000,1397.13,176954,634,25705,1228413959.0,135,38290.72,7353,1577913.0,0.000536778,2.84248,11.26152473,44857839.0,1.78,0.54,34244.88,6754.414993,8847700.0,4170047.18,822494.512,5.07,20.4895,2899923,114.1552556,4.41499301,563,578.77,54,5.8612,2475,1509542,29.72,0.0929619,6.861910000000001,37.9923
647,1335484800000,1349.77,177092,624,24850,1231843282.0,138,38213.9,7593,1577913.0,0.000910108,1.64834,11.29514122,44892822.0,1.72,0.54,35015.85,6906.478790000001,8854600.0,3609149.82,711863.8691,5.07,17.8541,2907516,91.42507945,6.47879029,532,463.53,55,5.8535,3148,1512690,29.68,0.08039550000000001,6.8882,38.0324
648,1335571200000,1299.51,177219,678,27232,1235301796.0,127,38510.32,7493,1577913.0,0.00054878,0.926165,11.26152473,45368064.0,1.76,0.55,32540.58,6355.581327,8860950.0,5207233.6,1017037.812,5.12,18.129,2915009,128.4368307,5.58132728,490,657.6,59,5.8458,3095,1515785,29.93,0.114778,6.9539399999999985,38.099
649,1335657600000,1277.64,177374,559,27813,1239612783.0,155,38109.88,10204,1577913.0,0.000720785,0.0827331,11.23911373,45052996.0,1.24,0.54,39438.2,7763.42492,8868700.0,9461636.96,1862526.962,5.08,17.7379,2925213,195.8623174,13.42492001,498,994.98,66,5.8307,5238,1521023,29.62,0.210013,7.118460000000002,38.2486
650,1335744000000,1217.97,177509,640,24241,1242885254.0,135,38113.34,7008,1508590.0,0.000396847,-0.701498,10.95974946,45176040.5,1.89,0.54,34386.86,6755.76732,8875450.0,7397185.84,1453278.1609999996,5.09,16.0417,2932221,203.3914551,5.76731988,517,1035.26,52,5.8299,1366,1522389,29.67,0.163742,7.24696,38.3666
651,1335830400000,1154.39,177661,561,21896,1246213374.0,152,37072.45,7455,1508590.0,0.000800762,-2.18072,10.86250962,44059928.0,1.72,0.53,37731.13,7607.083208,8883050.0,4387374.39,884551.2878,4.96,11.6101,2939676,99.3653089,7.08320845,519,492.85,49,5.8214,3543,1525932,28.87,0.0995782,7.30324,38.346
652,1335916800000,1146.92,177840,484,19234,1249656324.0,179,36932.95,7840,1508590.0,0.000397614,6.05789,11.21140321,44015400.0,1.62,0.52,44322.01,8953.940508,8892000.0,4905618.91,991034.1233,4.95,14.9755,2947516,144.868334,3.94050767,472,717.1,44,5.8131,3718,1529650,28.77,0.111453,7.371469999999999,38.3732
653,1336003200000,1153.6,178019,481,23154,1253800973.0,179,36847.91,9317,1508590.0,0.000475829,9.9467,11.61632428,44059702.5,1.34,0.52,44327.43,8955.035994,8900950.0,5238872.67,1058358.114,4.95,17.893,2956833,104.8484168,5.03599379,460,519.0,52,5.8054,3557,1533207,28.74,0.118905,7.44413,38.4355
654,1336089600000,1149.86,178189,509,28570,1258657822.0,170,36889.22,10381,1508590.0,0.00065125,14.557,11.89121005,44279966.5,1.19,0.52,42280.39,8507.120126,8909450.0,5433670.92,1093293.948,4.97,21.4842,2967214,114.78585859999998,7.12012572,474,570.49,61,5.8,2915,1536122,28.83,0.12271300000000003,7.51129,38.5084
655,1336176000000,1126.12,178339,567,31458,1263376574.0,150,37448.46,9927,1508590.0,0.000657134,18.2881,12.07509223,45119767.0,1.28,0.53,37985.38,7506.991315,8916950.0,5383352.44,1063903.645,5.06,20.953000000000007,2977141,113.8485865,6.99131507,500,576.07,66,5.7997,1375,1537497,29.35,0.11931300000000003,7.5842399999999985,38.5734
656,1336262400000,1047.15,178496,547,38819,1269471223.0,157,37596.35,13943,1508590.0,0.000880547,13.9965,12.02021291,45516480.0,0.88,0.53,40090.33,7860.848089,8924800.0,6282998.43,1231960.476,5.1,18.5288,2991084,88.07775611,10.84808946,465,449.2,89,5.7881,4424,1541921,29.52,0.13803900000000002,7.67266,38.6465
657,1336348800000,1032.01,178657,536,40385,1275973260.0,161,37291.69,14596,1508590.0,0.000939894,12.9182,12.29875617,45378878.0,0.84,0.53,40948.57,8060.7415329999985,8932850.0,5805597.8,1142834.213,5.08,19.0264,3005680,82.65411475,10.74153325,457,419.88,91,5.7795,3690,1545611,29.36,0.127937,7.75404,38.7218
658,1336435200000,1026.61,178824,512,33023,1281488061.0,167,36873.27,12560,1508590.0,0.000651466,12.6551,12.459454199999998,45063648.0,0.98,0.53,42122.8,8357.699108,8941200.0,5956297.86,1181805.131,5.04,22.4739,3018240,91.38852359,7.699107499999998,446,460.6,75,5.7694,4152,1549763,29.08,0.132176,7.84123,38.786
659,1336521600000,981.614,178988,527,34755,1287187899.0,164,36743.66,11193,1508590.0,0.0012012,7.604360000000002,12.29875617,45104976.0,1.11,0.53,41365.33,8207.407669,8949400.0,3108083.24,616683.1824,5.04,22.9106,3029433,57.39015866,7.40766949,578,289.25,68,5.775,-94,1549669,29.11,0.0689086,7.8666,38.7952
660,1336608000000,875.546,179158,501,48385,1295413275.0,170,36617.54,18479,1508590.0,0.000611813,8.35422,12.20233735,45237395.0,0.64,0.53,42996.42,8514.14264,8957900.0,11673487.63,2311581.7090000003,5.05,22.5688,3047912,116.7705105,14.14263953,446,589.69,109,5.7687,3188,1552857,29.13,0.25805100000000003,8.0828,38.9571
661,1336694400000,841.597,179334,487,43481,1303065875.0,176,36293.94,17456,1508590.0,0.000324069,8.60083,12.26661656,45102501.0,0.68,0.52,44327.08,8812.54121,8966700.0,19465645.27,3869909.596,5.03,21.8533,3065368,255.1175594,12.54121044,445,1283.24,99,5.7587,4222,1557079,28.97,0.431588,8.47211,39.3334
662,1336780800000,832.0880000000002,179500,521,48697,1311149643.0,166,35960.01,17553,1733208.0,0.000580617,12.7984,12.70281727,44964750.0,0.67,0.52,41650.39,8313.451398000001,8975000.0,11606806.6,2316727.865,5.01,26.8918,3082921,131.9143539,13.45139824,470,660.89,106,5.759,1354,1558433,28.85,0.258133,8.692969999999999,39.4921
663,1336867200000,812.877,179629,648,47689,1317301464.0,129,35174.37,13465,1733208.0,0.000770416,12.1852,12.60861775,44188734.0,0.88,0.51,31782.5,6459.857494,8981450.0,6295107.35,1279493.363,4.92,27.4178,3096386,96.95927104,9.85749399,459,477.04,104,5.759,1114,1559547,28.33,0.14246099999999998,8.79318,39.5866
664,1336953600000,776.334,179772,606,53488,1324950213.0,143,35070.29,17126,1733208.0,0.000673578,15.3665,12.64388189,44313798.0,0.68,0.51,35303.88,7161.030411,8988600.0,8073242.71,1637574.586,4.93,28.6659,3113512,106.3608937,11.03041115,447,524.36,120,5.7559,2077,1561624,28.38,0.182185,8.9178,39.7142
665,1337040000000,703.674,179900,670,61901,1332873485.0,128,34957.4,18272,1733208.0,0.00034527900000000004,14.4325,12.43024202,44435300.0,0.63,0.51,31670.64,6411.060745000002,8995000.0,15824863.13,3203413.588,4.94,24.5057,3131784,185.1511224,11.06074525,445,914.65,143,5.7509,2492,1564116,28.41,0.356134,9.23324,39.9917
666,1337126400000,664.245,180040,615,47537,1339528648.0,140,34810.79,15325,1733208.0,0.00100933,10.5699,12.39644159,44469880.0,0.77,0.51,34641.21,7012.391022,9002000.0,6064505.67,1227632.727,4.94,25.2736,3147109,79.8940379,12.39102246,429,394.68,109,5.7434,3251,1567367,28.37,0.136375,9.30534,39.8963
667,1337212800000,653.286,180179,626,89899,1352024604.0,139,35004.77,28511,1733208.0,0.00117415,5.76542,12.28605363,45134839.5,0.39,0.51,34957.46,6977.537648,9008950.0,11749964.09,2345302.213,5.01,24.0353,3175620,83.13816867,27.53764834,430,416.52,205,5.7345,3633,1571000,28.73,0.260333,9.41428,40.0887
668,1337299200000,600.268,180309,656,80219,1362453009.0,130,34692.52,23106,1733208.0,0.000518507,0.92002,12.00061158,45077250.0,0.5,0.51,32606.92,6521.383137,9015450.0,20619821.85,4123964.37,5.0,22.4862,3198726,193.3489723,21.38313663,452,966.74,178,5.7316,1945,1572945,28.66,0.457435,9.7063,40.491
669,1337385600000,472.49,180430,714,67124,1370575066.0,121,35062.23,16821,1733208.0,0.000380457,-5.20373,11.4467372,45829220.0,0.71,0.52,30794.66,6061.94145,9021500.0,15944593.93,3138699.593000001,5.08,17.6566,3215547,234.93987630000004,11.94144966,493,1193.49,139,5.7362,-201,1572744,29.14,0.34791500000000003,9.88409,40.7882
670,1337472000000,435.68300000000005,180546,719,69625,1378651558.0,116,34879.24,17674,1733208.0,0.00034786800000000004,-6.1020900000000005,11.28672905,45858684.0,0.68,0.52,29524.92,5811.991809,9027300.0,17511868.13,3447218.135,5.08,14.3991,3233221,196.9166827,11.99180891,456,1000.34,152,5.7284,3129,1575873,29.1,0.381867,10.1525,41.1231
671,1337558400000,401.176,180691,583,75225,1389559171.0,145,34837.77,24391,1733208.0,0.000980739,-8.02854,11.31134569,46166550.5,0.48,0.52,37134.75,7267.074441,9034550.0,8896304.08,1740959.7019999996,5.11,12.3519,3257612,77.29240321,17.07444124,432,394.96,168,5.7226,2884,1578757,29.24,0.192702,10.2608,41.26300000000001
672,1337644800000,388.629,180840,575,109566,1405884451.0,149,34326.74,36987,1733208.0,0.0024997,-7.14023,11.5698204,46023780.0,0.3,0.52,38087.26,7482.762418000001,9042000.0,6671073.02,1310623.383,5.09,14.9621,3294599,60.70226103,32.76241802,460,308.97,248,5.7149,3431,1582188,29.09,0.144952,10.3547,41.3348
673,1337731200000,351.208,180978,616,92588,1418661649.0,138,34110.42,29159,1733208.0,0.000911483,-6.12706,11.54520376,46149390.0,0.39,0.52,35285.75,6918.773583,9048900.0,10504247.72,2059656.416,5.1,14.4211,3323758,126.5539817,18.77358342,437,645.43,211,5.7067,3476,1585664,29.1,0.227616,10.5253,41.4596
674,1337817600000,309.773,181104,684,111017,1432649741.0,126,33668.34,31830,1733208.0,0.000489464,-6.6966,11.3851956,46000416.0,0.35,0.52,32103.81,6319.647731,9055200.0,20391688.06,4014111.823,5.08,13.865,3355588,133.76455719999998,19.64773127,448,679.52,253,5.6951,4339,1590003,28.93,0.443296,10.9188,41.7773
675,1337904000000,272.18,181219,748,92410,1443276877.0,115,33441.65,23952,1733208.0,0.000340867,-8.69063,11.20057081,46029626.0,0.48,0.51,29276.64,5763.118426,9060950.0,19550532.78,3848530.075,5.08,9.38037,3379540,160.08802780000005,13.11842586,448,813.25,208,5.6869,3302,1593305,28.89,0.424739,11.2487,42.1245
676,1337990400000,271.79200000000003,181349,664,90690,1455066595.0,130,33390.51,26620,1733208.0,0.00109303,-10.954,11.31134569,46334669.5,0.43,0.52,33310.96,6518.778048,9067450.0,8778808.53,1717966.444,5.11,7.6204399999999985,3406160,107.7923354,18.77804751,434,550.82,205,5.6766,4039,1597344,29.01,0.189467,11.3537,42.2446
677,1338076800000,208.626,181474,692,96882,1467176904.0,125,33202.58,27151,1591075.0,0.00172449,-10.4109,11.29595146,46457344.0,0.43,0.52,32099.95,6269.520893999998,9073700.0,5795639.14,1131960.77,5.12,7.8117800000000015,3433311,52.58803936,19.52089438,431,269.25,217,5.667000000000002,3796,1601140,29.02,0.124754,11.4099,42.2981
678,1338163200000,186.694,181595,710,104803,1479858110.0,121,32875.67,29051,1591075.0,0.00072564,-13.963,10.8784201,46397522.5,0.39,0.51,31017.11,6069.8850619999985,9079750.0,14003070.42,2740326.893,5.11,4.41113,3462362,152.49474919999997,19.88506227,454,779.25,240,5.6579,3654,1604794,28.91,0.301809,11.6598,42.5264
679,1338249600000,173.63,181737,609,68757,1489621643.0,142,32557.8,22714,1591075.0,0.00032811300000000005,-14.3304,10.64893376,46252066.5,0.51,0.51,36213.49,7114.634489,9086850.0,22702328.18,4460182.353,5.09,2.98136,3485076,305.086138,14.63448884,419,1552.89,160,5.6497,3590,1608384,28.76,0.490841,12.1046,42.9251
680,1338336000000,167.952,181896,545,73479,1501304817.0,159,32396.22,26748,1591075.0,0.000835844,-13.3064,10.74692137,46383480.0,0.43,0.51,40635.31,7967.707452,9094800.0,10804321.96,2118494.502,5.1,2.57168,3511824,121.3926996,17.70745233,461,619.1,168,5.6434,3202,1611586,28.78,0.232937,12.2851,43.0959
681,1338422400000,170.65200000000004,182038,603,93699,1514610032.0,142,32262.73,29872,1591075.0,0.000919179,-12.0912,10.80052639,46601728.0,0.38,0.51,36457.05,7120.517972,9101900.0,11428792.47,2232186.03,5.12,0.186127,3541696,117.4275066,20.51797152,442,601.23,210,5.6402,2156,1613742,28.88,0.245246,12.4808,43.2783
682,1338508800000,174.649,182164,682,107227,1528120673.0,126,32124.62,30289,1591075.0,0.000531628,-9.93176,10.80873945,46816148.0,0.38,0.51,32465.37,6316.219272,9108200.0,15681386.72,3050853.448000001,5.14,-1.5233,3571985,106.104402,16.21927198,456,545.38,240,5.6338,2962,1616704,28.96,0.334959,12.7706,43.5536
683,1338595200000,168.303,182295,662,88271,1539684139.0,131,31906.28,25517,1591075.0,0.000726305,-6.6212300000000015,10.68882255,46849815.0,0.46,0.51,33764.81,6569.028216,9114750.0,13466007.82,2619845.88,5.14,-1.29747,3597502,196.3934125,19.02821557,466,1009.46,195,5.6303,2159,1618863,28.94,0.287431,12.9771,43.7792
684,1338681600000,196.341,182433,613,67089,1548942453.0,138,31863.08,20463,1591075.0,0.00025801700000000003,-3.99602,10.83570911,47067714.0,0.58,0.51,35666.52,6912.116188,9121650.0,24230739.82,4695879.8089999985,5.16,0.35332,3617965,253.151991,12.1161877,466,1306.26,148,5.6225,3490,1622353,29.01,0.514807,13.4168,44.2309
685,1338768000000,197.136,182585,571,78591,1560888231.0,152,32197.53,26842,1591075.0,0.000586821,-1.10834,11.18597708,47928562.5,0.44,0.52,39985.3,7616.247478,9129250.0,14535736.23,2768711.664,5.25,7.700769999999999,3644807,127.854932,16.24747818,453,671.24,177,5.6152,3464,1625817,29.48,0.303281,13.659,44.4584
686,1338854400000,186.331,182745,534,36918,1566795048.0,160,31920.8,13098,1591075.0,0.000358839,-1.55976,11.38935848,47696445.0,0.97,0.52,41798.17,8007.3113950000015,9137250.0,10635780.99,2037505.937,5.22,9.76097,3657905,168.0230554,7.31139457,458,877.08,82,5.6063,4011,1629828,29.26,0.22299,13.8066,44.5759
687,1338940800000,178.571,182898,553,99387,1582001228.0,153,31882.9,34821,1591075.0,0.00107504,-1.93707,11.32156468,48102174.0,0.33,0.52,40343.6,7669.886054,9144900.0,9729810.08,1849773.78,5.26,8.72728,3692726,83.4526541,19.88605408,436,438.96,228,5.5963,4259,1634087,29.44,0.202276,13.9566,44.6882
688,1339027200000,153.32399999999996,183053,556,130284,1602195269.0,155,31387.93,45949,1591075.0,0.000597902,0.731262,11.46845125,47959886.0,0.24,0.52,40760.99,7778.814837999998,9152650.0,25253105.51,4819294.945,5.24,11.2856,3738675,164.74884619999997,28.81483827,438,863.28,296,5.5971,1159,1635246,29.33,0.52655,14.4318,45.117
689,1339113600000,146.499,183200,587,123487,1620347817.0,147,32068.93,42606,1591075.0,0.0006944669999999999,4.51012,11.70572955,49555600.0,0.27,0.53,39921.12,7379.134845,9160000.0,22696320.56,4195253.338,5.41,14.8403,3781281,137.1670342,29.13484502,441,742.07,290,5.5847,4951,1640197,30.21,0.458,14.8382,45.4477
690,1339200000000,143.297,183353,564,51285,1628194384.0,153,32118.15,17339,1591075.0,0.000495689,5.68421,11.95430682,49872016.0,0.74,0.53,41682.61,7662.244895000002,9167650.0,13438232.02,2470263.24,5.44,15.2155,3798620,230.2347626,12.24489512,458,1252.48,113,5.5799,2781,1642978,30.35,0.269456,15.0378,45.6219
691,1339286400000,129.033,183492,619,103476,1642577607.0,139,32388.16,32906,1583178.0,0.000432732,5.85926,11.95781063,50735538.0,0.37,0.54,38552.19,6971.463605,9174600.0,27428818.35,4960003.319,5.53,11.3696,3831526,167.50477880000003,21.46360519,431,926.3,237,5.5777,1898,1644876,30.84,0.540626,15.5018,46.0426
692,1339372800000,115.187,183633,610,80657,1653950310.0,141,32655.85,24072,1583178.0,0.000310056,8.7071,11.82561467,51509056.5,0.53,0.55,39642.76,7066.444792,9181650.0,29754350.18,5303805.737,5.61,4.74551,3855598,255.4454447,16.44479223,509,1433.05,171,5.5813,194,1645070,31.31,0.577655,16.0255,46.4991
693,1339459200000,105.198,183804,506,84364,1668376590.0,171,32114.83,33252,1583178.0,0.0016684,12.1268,11.94031358,51097512.0,0.37,0.54,47666.4,8573.093017000001,9190200.0,7695689.29,1384116.7780000002,5.56,6.06107,3888850,117.8903991,23.09301736,464,655.47,194,5.5727,4086,1649156,30.98,0.15061,16.1172,46.5063
694,1339545600000,97.5065,183970,521,101069,1685154081.0,166,31251.43,39921,1583178.0,0.00069135,12.3847,12.07789082,50223810.0,0.3,0.53,45451.24,8324.402826000001,9198500.0,19272221.49,3529710.896,5.46,5.19705,3928771,120.18905890000002,24.40282552,415,656.23,240,5.5575,5985,1655141,30.34,0.383729,16.417,46.687
695,1339632000000,95.3788,184110,617,102546,1699510464.0,140,31351.8,32766,1583178.0,0.000645683,10.185,11.90055508,50814360.0,0.37,0.53,38742.15,7018.506331000001,9205500.0,15821110.96,2866143.29,5.52,1.49109,3961537,169.7622451,18.50633074,409,937.09,234,5.5466,4523,1659664,30.62,0.31135300000000005,16.6625,46.7631
696,1339718400000,87.3631,184266,550,61316,1709075739.0,156,32050.65,20060,1583178.0,0.0004625980000000001,10.9611,11.99349725,52239411.0,0.66,0.55,44294.94,7812.159139,9213300.0,14903228.88,2628435.4280000003,5.67,3.88485,3981597,166.37641619999997,12.15913868,474,943.35,129,5.5376,4100,1663764,31.4,0.285288,16.8647,46.8733
697,1339804800000,61.6454,184416,572,157078,1732637446.0,150,33314.64,55102,1583178.0,0.00159351,11.8101,11.95118831,55048176.0,0.23,0.57,44995.4,7536.918685,9220800.0,13831152.06,2316775.89,5.97,6.9657100000000005,4036699,89.26886517,36.91868537,408,532.94,367,5.5157,7977,1671741,32.93,0.251259,17.0531,46.9187
698,1339891200000,59.3454,184572,540,180194,1760747666.0,156,32480.75,62006,1583178.0,0.000802487,12.0584,12.14231738,54541026.0,0.2,0.57,46327.5,7838.832758,9228600.0,28598569.47,4839013.446,5.91,10.2356,4098705,157.03937119999995,38.83275792,440,928.1,397,5.5096,3250,1674991,32.56,0.524354,17.5094,46.9156
699,1339977600000,56.65600000000001,184731,543,156504,1785631833.0,159,33899.85,55861,1583178.0,0.000979898,10.3586,12.34468934,57728437.5,0.24,0.6,49900.16,7984.025986,9236550.0,21702282.39,3472365.183,6.25,11.5186,4154566,134.9407326,34.02598644,431,843.38,351,5.5029,3501,1678492,34.39,0.375941,17.8181,46.3339
700,1340064000000,50.4738,184887,549,123663,1804923264.0,156,34478.83,42585,1583178.0,0.000715004,6.90722,12.17604604,59348727.0,0.33,0.61,50253.76,7827.688914,9244350.0,24861621.34,3872526.688,6.42,7.3014100000000015,4197151,146.4336679,27.68891436,464,940.1,273,5.5033,1295,1679787,35.33,0.4189100000000001,18.1839,46.5428
701,1340150400000,42.28100000000001,185051,525,113803,1823587024.0,164,33198.58,43641,1583178.0,0.00176906,7.34877,12.15356027,57735912.0,0.31,0.59,51330.93,8226.110059,9252550.0,9209624.54,1475901.369,6.24,9.44868,4240792,83.77675452,26.11005866,420,522.77,266,5.4705,11556,1691343,34.14,0.15951600000000002,18.2768,46.5259
702,1340236800000,38.1111,185226,493,97293,1840613374.0,175,33555.71,38210,1583178.0,0.001123,9.40502,12.54706129,58901868.0,0.36,0.6,55822.89,8777.183485,9261300.0,15394992.32,2420596.277,6.36,12.9771,4279002,107.27236059999998,27.1834845,448,682.25,218,5.4646,3439,1694782,34.75,0.26137,18.4688,46.2508
703,1340323200000,28.7683,185373,580,115414,1857579190.0,147,33798.82,36945,1583178.0,0.00116401,6.32294,12.44587532,59875479.0,0.38,0.61,47647.41,7375.759429000002,9268650.0,14295805.8,2212973.034,6.46,9.84342,4315947,99.95820372,25.75942857,485,645.73,251,5.4591,3067,1697849,35.27,0.238762,18.6385,46.3107
